,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
7483,327,0,44,5,4458,6,2,1,1,2763
7484,294,1,3691,6,5092,4,1,0,1,623
7485,322,0,1500,5,1099,0,1,2,3,1500
7486,313,1,4964,13,1216,5,1,1,1,475
7487,322,0,5195,8,1564,0,1,2,3,2673
7488,284,0,2991,6,1424,8,1,2,2,1056
7489,396,0,1300,4,374,5,1,1,1,572
7490,309,0,1934,13,567,8,1,2,2,566
7491,29,1,741,0,4096,5,1,1,1,2270
7492,343,0,7555,6,547,7,1,1,1,718
7493,320,1,7697,0,1085,6,2,1,1,641
7494,325,1,7287,6,5668,7,1,1,1,1748
7495,371,0,0,1,1279,4,1,0,1,1475
7496,312,1,7154,4,5431,1,0,2,1,2102
7497,167,0,2544,0,1013,7,1,1,1,1535
7498,322,1,7602,6,2945,0,2,0,0,413
7499,322,1,7844,6,896,0,2,0,0,243
7500,70,0,6437,14,3562,8,1,2,2,599
7501,249,0,552,5,1661,3,1,2,0,66
7502,385,0,2182,11,2815,6,2,1,1,1113
7503,339,0,1509,5,1114,1,0,2,1,1398
7504,322,0,7366,11,1935,0,2,0,0,207
7505,354,0,0,13,1357,2,2,0,1,1434
7506,377,0,0,4,4246,1,0,2,1,2022
7507,351,1,6103,6,4002,2,2,0,1,1859
7508,291,1,3169,0,62,7,1,1,1,339
7509,322,0,5810,5,2627,0,1,2,3,1912
7510,352,1,0,13,4150,8,1,2,2,2205
7511,376,0,6170,13,3706,7,1,1,1,2235
7512,175,1,1935,6,2468,6,2,1,1,1628
7513,322,0,1495,0,2679,0,1,2,3,2397
7514,397,1,7396,3,5683,6,2,1,1,2469
7515,326,1,4643,13,939,1,0,2,1,376
7516,322,1,2585,6,2092,0,1,2,3,2839
7517,314,1,7531,3,2227,4,1,0,1,1161
7518,404,0,4129,0,5313,4,1,0,1,1933
7519,369,0,2435,13,1423,4,1,0,1,867
7520,182,0,4162,14,1543,5,1,1,1,972
7521,358,0,3792,0,4664,1,0,2,1,1411
7522,382,1,1485,0,5454,2,2,0,1,2685
7523,335,1,1460,5,3681,4,1,0,1,1949
7524,304,0,2375,6,2820,7,1,1,1,2336
7525,356,0,3140,4,5473,8,1,2,2,1688
7526,308,0,3333,9,4203,1,0,2,1,2558
7527,400,0,4038,8,2148,7,1,1,1,1280
7528,394,1,832,13,2198,7,1,1,1,2125
7529,356,0,5497,13,5069,1,0,2,1,3138
7530,322,0,7720,13,3512,0,2,0,0,140
7531,295,1,3138,6,2377,8,1,2,2,1332
7532,322,0,2685,13,3677,0,1,2,3,1961
7533,288,1,257,13,4289,6,2,1,1,1931
7534,322,0,2206,0,310,0,1,2,3,581
7535,300,1,5420,13,5231,4,1,0,1,2613
7536,322,1,5394,3,4970,0,1,2,3,2978
7537,160,0,1713,6,234,1,0,2,1,548
7538,357,0,2485,14,4149,8,1,2,2,1445
7539,322,0,2930,6,5176,0,1,2,3,3375
7540,359,0,3006,15,191,8,1,2,2,133
7541,334,1,3921,13,5257,2,2,0,1,3033
7542,280,1,3548,0,1125,1,0,2,1,715
7543,284,0,674,4,5576,7,1,1,1,3241
7544,349,0,3602,10,5472,1,0,2,1,2957
7545,391,0,5877,6,5331,8,1,2,2,1330
7546,312,1,5056,5,3887,4,1,0,1,2753
7547,153,0,3251,8,1694,5,1,1,1,1548
7548,394,0,1665,8,873,4,1,0,1,1258
7549,290,0,0,6,4389,3,1,2,0,526
7550,402,0,0,9,1547,2,2,0,1,748
7551,322,0,1,7,3364,0,1,2,3,2299
7552,298,1,6483,0,3657,7,1,1,1,2043
7553,321,1,5277,6,1479,1,0,2,1,1004
7554,322,0,5153,13,1166,0,2,0,0,49
7555,378,0,1875,4,5719,1,0,2,1,1603
7556,272,0,4629,8,5919,7,1,1,1,2131
7557,379,0,2550,14,4506,4,1,0,1,833
7558,322,1,7804,3,257,0,2,0,0,45
7559,2,0,6670,7,3987,8,1,2,2,1636
7560,252,1,4873,6,4391,1,0,2,1,3407
7561,147,1,7512,1,69,7,1,1,1,374
7562,322,1,0,10,4225,0,1,2,3,3431
7563,319,0,166,0,955,5,1,1,1,943
7564,204,0,4685,8,356,1,0,2,1,727
7565,211,0,4642,7,57,6,2,1,1,509
7566,291,0,3021,13,5001,3,1,2,0,412
7567,322,1,4054,10,4796,0,2,0,0,379
7568,10,0,0,14,4508,3,1,2,0,365
7569,396,0,2928,8,3229,3,1,2,0,296
7570,365,0,384,8,94,4,1,0,1,779
7571,322,0,3414,1,831,4,1,0,1,913
7572,337,0,5610,3,2856,7,1,1,1,1990
7573,86,0,579,9,3017,4,1,0,1,2408
7574,403,1,0,4,4632,4,1,0,1,2758
7575,322,0,7316,10,3521,0,1,2,3,596
7576,319,0,3620,9,4520,2,2,0,1,2785
7577,356,0,7559,6,2258,2,2,0,1,1680
7578,348,0,6524,13,5226,6,2,1,1,3232
7579,312,0,2514,8,1683,4,1,0,1,1166
7580,322,1,1041,3,3672,0,2,0,0,468
7581,322,0,4630,11,1229,0,2,0,0,149
7582,379,0,5514,1,4600,7,1,1,1,2758
7583,346,1,3040,1,2045,6,2,1,1,1478
7584,203,0,4319,7,5235,4,1,0,1,2863
7585,322,0,0,4,556,0,2,0,0,20
7586,322,1,0,0,3703,0,1,2,3,3113
7587,314,1,1456,10,1816,6,2,1,1,1393
7588,336,0,1257,0,1862,2,2,0,1,1466
7589,347,1,3706,0,2546,4,1,0,1,1539
7590,163,0,6581,11,2965,8,1,2,2,1757
7591,348,0,6520,13,5235,1,0,2,1,2773
7592,322,0,2262,3,4139,0,1,2,3,3262
7593,397,0,2871,5,2020,5,1,1,1,1544
7594,302,0,7468,10,1683,3,1,2,0,67
7595,322,0,7594,8,4295,0,1,2,3,3314
7596,322,1,48,0,2525,0,1,2,3,2541
7597,322,1,5739,5,4463,0,1,2,3,1740
7598,322,0,4527,6,4891,0,2,0,0,402
7599,289,0,7407,14,3696,3,1,2,0,323
7600,301,0,3661,5,802,2,2,0,1,821
7601,411,1,7417,6,885,6,2,1,1,934
7602,322,0,2858,4,1681,0,2,0,0,193
7603,322,0,7873,14,3108,0,2,0,0,285
7604,70,0,5156,14,2139,8,1,2,2,1741
7605,362,0,3082,5,311,7,1,1,1,811
7606,357,0,4834,0,5659,5,1,1,1,1582
7607,372,1,329,3,3666,7,1,1,1,1964
7608,318,0,1717,9,3215,2,2,0,1,1737
7609,322,1,5030,6,5744,0,1,2,3,3413
7610,245,1,3807,13,2255,3,1,2,0,433
7611,348,1,7428,3,4245,8,1,2,2,1091
7612,322,0,1333,5,47,0,2,0,0,4
7613,322,0,6519,0,2038,0,1,2,3,1389
7614,270,1,3643,3,1309,5,1,1,1,1321
7615,318,0,2551,10,923,6,2,1,1,800
7616,128,0,1177,10,2977,7,1,1,1,1565
7617,322,0,2411,13,1487,0,1,2,3,1958
7618,229,0,1811,6,186,6,2,1,1,849
7619,256,0,993,14,3300,7,1,1,1,1470
7620,322,0,2904,4,3898,0,1,2,3,3276
7621,394,1,4222,0,3649,6,2,1,1,2250
7622,375,1,378,4,3012,3,1,2,0,285
7623,368,1,134,10,959,7,1,1,1,674
7624,262,1,7005,5,3572,6,2,1,1,1418
7625,189,1,3328,4,2529,2,2,0,1,565
7626,322,0,3532,9,2943,0,2,0,0,119
7627,357,1,2547,5,2580,2,2,0,1,961
7628,367,0,4656,4,5011,7,1,1,1,1681
7629,404,0,1065,9,1029,2,2,0,1,703
7630,321,0,857,8,1749,7,1,1,1,1684
7631,349,1,6177,6,264,2,2,0,1,468
7632,336,0,2773,9,315,3,1,2,0,11
7633,232,0,4747,7,198,7,1,1,1,750
7634,301,1,4145,2,4071,7,1,1,1,1963
7635,19,0,266,9,5791,6,2,1,1,2088
7636,333,1,0,10,146,5,1,1,1,539
7637,211,0,4644,7,133,2,2,0,1,1149
7638,54,1,1865,5,1888,4,1,0,1,393
7639,37,0,7765,8,2481,3,1,2,0,97
7640,397,0,4365,3,1318,4,1,0,1,643
7641,322,1,7580,4,809,0,2,0,0,98
7642,383,1,7673,4,2123,4,1,0,1,1552
7643,354,1,6386,6,4486,8,1,2,2,1883
7644,322,0,5106,3,207,0,1,2,3,662
7645,296,0,1629,6,1788,1,0,2,1,380
7646,333,1,1541,10,64,2,2,0,1,720
7647,244,0,6454,6,1608,6,2,1,1,2026
7648,49,0,6882,4,1344,5,1,1,1,926
7649,226,0,2330,6,91,4,1,0,1,750
7650,360,0,0,9,4874,5,1,1,1,2489
7651,16,0,5365,5,5546,4,1,0,1,3234
7652,262,1,5251,13,513,5,1,1,1,921
7653,349,1,0,6,907,8,1,2,2,1147
7654,355,0,6087,13,3014,6,2,1,1,1383
7655,83,0,6726,5,1779,8,1,2,2,1629
7656,322,1,7709,6,3055,0,2,0,0,283
7657,284,0,2982,6,1389,6,2,1,1,1607
7658,322,0,2280,9,495,0,1,2,3,743
7659,406,0,3174,8,3174,8,1,2,2,2659
7660,355,1,5437,5,510,2,2,0,1,718
7661,280,0,3365,9,1933,6,2,1,1,1368
7662,42,0,4396,5,5767,2,2,0,1,3115
7663,322,0,7577,6,2208,0,1,2,3,2788
7664,59,1,1776,1,4428,8,1,2,2,822
7665,84,0,6595,6,392,7,1,1,1,960
7666,322,0,6410,14,3554,0,1,2,3,1736
7667,6,1,0,4,2577,5,1,1,1,1735
7668,347,0,4140,9,5689,1,0,2,1,2946
7669,341,0,904,11,3576,1,0,2,1,1657
7670,296,1,3504,3,1067,2,2,0,1,1079
7671,318,0,4208,15,146,6,2,1,1,931
7672,311,0,3219,13,2439,5,1,1,1,448
7673,391,0,7632,9,3949,2,2,0,1,1388
7674,322,1,5196,13,3783,0,2,0,0,327
7675,355,1,4970,0,5923,8,1,2,2,1649
7676,157,0,1562,13,2106,2,2,0,1,2276
7677,387,0,5562,13,5749,1,0,2,1,1603
7678,136,0,7258,3,1983,1,0,2,1,2108
7679,321,0,6336,3,2475,6,2,1,1,1195
7680,286,0,2727,11,1230,2,2,0,1,399
7681,298,1,3378,4,394,2,2,0,1,539
7682,48,1,4356,6,5847,3,1,2,0,716
7683,367,1,2956,4,2456,4,1,0,1,928
7684,52,1,6152,5,4953,4,1,0,1,3092
7685,286,0,6100,13,5352,2,2,0,1,826
7686,59,0,2289,3,4153,8,1,2,2,1056
7687,71,0,3222,0,1663,6,2,1,1,1618
7688,404,0,4124,0,5326,6,2,1,1,2905
7689,371,1,5111,3,2912,3,1,2,0,274
7690,322,0,5539,2,4567,0,1,2,3,3442
7691,46,0,5289,0,101,1,0,2,1,761
7692,323,0,6685,10,2011,7,1,1,1,1732
7693,298,1,427,13,2852,1,0,2,1,2239
7694,383,0,5082,13,5808,1,0,2,1,898
7695,313,0,0,0,3191,8,1,2,2,1446
7696,392,0,5991,5,2103,2,2,0,1,707
7697,357,0,2478,14,4256,4,1,0,1,2415
7698,296,1,3501,3,1129,1,0,2,1,233
7699,333,0,5054,8,719,2,2,0,1,1015
7700,366,0,680,8,2048,1,0,2,1,845
7701,289,0,3547,13,5772,5,1,1,1,2900
7702,315,1,3844,0,536,1,0,2,1,811
7703,322,1,4447,0,3339,0,2,0,0,574
7704,243,0,2086,8,2884,4,1,0,1,651
7705,407,1,3320,4,4944,2,2,0,1,1670
7706,314,1,5044,13,80,7,1,1,1,541
7707,322,1,5501,6,3604,0,2,0,0,319
7708,322,1,4855,4,5715,8,1,2,2,2951
7709,407,0,5704,4,1065,4,1,0,1,1713
7710,359,0,969,9,260,8,1,2,2,251
7711,84,0,40,9,3640,2,2,0,1,985
7712,284,1,2149,10,3423,4,1,0,1,1052
7713,322,0,7483,0,3455,0,2,0,0,308
7714,407,0,1103,0,3437,7,1,1,1,2167
7715,322,0,6866,4,1372,0,1,2,3,2339
7716,389,1,4553,4,2440,4,1,0,1,1434
7717,366,0,1647,9,4032,6,2,1,1,1986
7718,321,0,6088,9,3840,2,2,0,1,2987
7719,137,0,0,4,1225,7,1,1,1,1183
7720,325,0,7502,5,392,1,0,2,1,788
7721,199,1,7432,0,92,8,1,2,2,988
7722,394,1,5012,13,2214,6,2,1,1,1301
7723,375,0,619,6,4324,5,1,1,1,2038
7724,378,1,4533,0,4410,5,1,1,1,1229
7725,328,0,3892,14,2967,4,1,0,1,765
7726,25,1,7055,12,3937,6,2,1,1,2889
7727,327,0,45,5,4409,5,1,1,1,1846
7728,142,0,1181,5,1640,5,1,1,1,1527
7729,284,0,4478,5,4174,6,2,1,1,1697
7730,319,0,7703,0,123,3,1,2,0,162
7731,362,1,699,5,1605,1,0,2,1,930
7732,389,0,2771,9,5484,7,1,1,1,3165
7733,211,0,4655,7,38,8,1,2,2,442
7734,322,1,369,13,167,0,2,0,0,45
7735,322,1,1193,6,4275,0,1,2,3,2866
7736,374,1,2827,5,1505,2,2,0,1,744
7737,322,1,3823,1,5083,0,1,2,3,3393
7738,343,0,5380,9,3632,8,1,2,2,1944
7739,324,0,4968,6,1627,6,2,1,1,2554
7740,322,0,6458,8,3478,0,1,2,3,2674
7741,107,0,3659,3,3124,6,2,1,1,1625
7742,110,0,1119,9,77,1,0,2,1,834
7743,111,1,2468,10,4038,8,1,2,2,1180
7744,322,1,7790,0,5095,0,2,0,0,428
7745,180,1,7124,15,3866,5,1,1,1,2811
7746,172,0,6098,13,2115,1,0,2,1,1500
7747,322,1,7352,6,871,0,1,2,3,1758
7748,322,1,5314,10,4356,0,2,0,0,1216
7749,305,1,5509,5,3432,2,2,0,1,2160
7750,322,0,7354,9,4645,0,2,0,0,190
7751,373,1,3317,13,1603,8,1,2,2,1069
7752,322,0,602,5,4857,0,1,2,3,3483
7753,322,0,3310,14,3222,0,2,0,0,434
7754,84,0,6571,6,375,1,0,2,1,960
7755,307,0,2044,8,3626,1,0,2,1,1221
7756,322,1,6777,0,1901,0,1,2,3,1925
7757,380,0,3318,9,3829,5,1,1,1,2230
7758,196,1,7238,5,3492,6,2,1,1,1182
7759,347,0,6042,9,5677,3,1,2,0,1420
7760,322,0,6405,13,3975,0,2,0,0,162
7761,405,1,873,5,1223,1,0,2,1,1174
7762,297,0,6344,13,825,5,1,1,1,708
7763,322,0,4558,14,85,0,2,0,0,38
7764,329,1,4719,6,829,5,1,1,1,810
7765,322,1,3617,3,1219,0,1,2,3,2432
7766,394,1,5029,13,2258,5,1,1,1,1377
7767,365,1,5185,6,1822,4,1,0,1,1398
7768,38,1,1327,10,1845,1,0,2,1,1559
7769,320,0,1563,3,780,8,1,2,2,814
7770,291,0,1317,8,2310,5,1,1,1,2048
7771,21,1,3297,10,4221,8,1,2,2,1817
7772,385,1,3171,4,3070,4,1,0,1,2503
7773,301,1,0,13,3410,2,2,0,1,1480
7774,98,0,5635,9,1305,7,1,1,1,1329
7775,320,1,2168,10,4766,4,1,0,1,2551
7776,205,0,2011,9,5824,6,2,1,1,1803
7777,359,1,6047,10,439,3,1,2,0,56
7778,37,0,0,8,2506,2,2,0,1,1865
7779,298,0,3621,5,1436,1,0,2,1,1064
7780,322,1,3905,6,5105,0,1,2,3,3158
7781,259,0,3710,6,4254,4,1,0,1,2984
7782,327,1,3062,6,4166,2,2,0,1,1790
7783,322,0,3275,0,1791,0,1,2,3,1777
7784,349,0,3849,9,2856,6,2,1,1,1990
7785,377,1,6947,15,4311,1,0,2,1,2254
7786,343,0,0,6,512,5,1,1,1,752
7787,364,0,2068,10,3709,2,2,0,1,1974
7788,399,0,12,4,5912,7,1,1,1,3208
7789,114,1,6621,0,319,5,1,1,1,753
7790,409,0,2491,5,4576,2,2,0,1,2124
7791,322,1,6112,3,1123,0,1,2,3,2677
7792,371,0,3724,1,1274,1,0,2,1,1420
7793,322,0,1263,5,5778,0,2,0,0,487
7794,379,0,4411,5,3126,6,2,1,1,1529
7795,396,0,3347,8,361,1,0,2,1,565
7796,322,0,3400,9,2643,0,1,2,3,3393
7797,321,0,60,9,265,2,2,0,1,368
7798,359,1,4166,10,386,5,1,1,1,589
7799,119,1,0,6,5180,2,2,0,1,2281
7800,396,1,2836,5,455,6,2,1,1,324
7801,375,0,5923,14,3867,7,1,1,1,1847
7802,408,0,6258,13,3556,5,1,1,1,1199
7803,322,0,1878,15,5684,0,1,2,3,2196
7804,284,0,4802,7,4465,3,1,2,0,367
7805,378,0,5899,8,5465,6,2,1,1,3147
7806,370,0,6968,6,3859,4,1,0,1,1260
7807,322,1,6667,13,906,0,2,0,0,33
7808,0,1,2215,5,2097,1,0,2,1,1044
7809,294,1,5582,6,5143,3,1,2,0,1134
7810,407,1,6615,5,2416,4,1,0,1,1573
7811,256,0,983,14,3295,5,1,1,1,2713
7812,378,0,7454,8,5407,3,1,2,0,664
7813,322,0,7641,4,656,0,2,0,0,77
7814,31,1,3393,0,2744,5,1,1,1,1107
7815,322,0,7524,4,1398,0,2,0,0,161
7816,322,0,3103,13,4406,0,1,2,3,3421
7817,322,0,6379,8,3435,0,1,2,3,1296
7818,378,0,3991,4,5586,3,1,2,0,471
7819,362,1,701,5,1656,6,2,1,1,1002
7820,404,1,7254,10,1106,6,2,1,1,605
7821,219,0,2649,6,2283,7,1,1,1,739
7822,405,0,992,6,1354,8,1,2,2,661
7823,236,0,6339,8,915,6,2,1,1,647
7824,293,0,3212,5,2910,7,1,1,1,753
7825,171,0,3539,3,2524,8,1,2,2,1931
7826,322,0,3657,4,4072,0,1,2,3,3458
7827,299,0,272,1,329,5,1,1,1,623
7828,406,1,5035,13,4056,3,1,2,0,793
7829,322,0,754,6,5250,0,1,2,3,3072
7830,362,0,903,14,3332,8,1,2,2,1055
7831,403,1,328,3,4279,7,1,1,1,1829
7832,318,0,5180,8,98,8,1,2,2,466
7833,322,0,4886,13,2642,0,1,2,3,2832
7834,221,0,3111,4,1366,6,2,1,1,971
7835,105,1,815,13,747,3,1,2,0,27
7836,131,1,2800,13,1811,1,0,2,1,1736
7837,322,1,955,4,1356,0,1,2,3,1892
7838,348,1,7413,3,4359,6,2,1,1,1464
7839,196,0,7700,9,5703,2,2,0,1,3026
7840,301,0,3970,6,846,2,2,0,1,408
7841,389,0,0,7,3589,6,2,1,1,2291
7842,317,1,4168,14,610,4,1,0,1,372
7843,267,1,5507,4,5824,5,1,1,1,2398
7844,270,1,3642,3,1309,4,1,0,1,1374
7845,402,0,6349,9,2591,4,1,0,1,961
7846,116,1,1752,6,1140,8,1,2,2,525
7847,272,0,917,9,3766,5,1,1,1,2728
7848,402,0,6350,9,2549,5,1,1,1,961
7849,390,0,0,9,4466,2,2,0,1,533
7850,349,1,933,5,2749,1,0,2,1,2438
7851,337,0,5590,3,2942,4,1,0,1,2446
7852,402,1,6601,13,1577,4,1,0,1,1134
7853,322,1,4597,10,5299,0,1,2,3,2442
7854,322,0,7363,13,1493,0,1,2,3,2500
7855,322,0,0,9,1676,0,1,2,3,852
7856,322,1,1228,4,4272,0,1,2,3,3261
7857,403,0,7213,8,2050,5,1,1,1,2502
7858,347,0,0,3,4414,3,1,2,0,179
7859,407,0,4403,9,3188,3,1,2,0,128
7860,15,1,4171,10,2513,5,1,1,1,1794
7861,322,0,6501,9,309,0,2,0,0,10
7862,322,1,2830,6,2588,1,0,2,1,3011
7863,294,0,1290,3,2260,4,1,0,1,2057
7864,352,1,4439,13,4145,7,1,1,1,3319
7865,298,1,265,13,3744,5,1,1,1,2166
7866,322,0,7825,2,2675,0,2,0,0,370
7867,343,1,5944,13,600,6,2,1,1,439
7868,126,1,7050,3,2044,2,2,0,1,1911
7869,155,0,1978,9,4014,8,1,2,2,1959
7870,306,1,3695,6,3691,1,0,2,1,1221
7871,322,0,1440,9,482,0,1,2,3,1357
7872,298,0,3625,5,1401,2,2,0,1,861
7873,322,0,6035,8,1907,0,2,0,0,72
7874,408,0,1060,14,3257,5,1,1,1,2020
7875,322,1,6703,13,5824,0,1,2,3,3142
7876,315,1,3502,6,3670,1,0,2,1,1665
7877,336,0,1321,9,248,7,1,1,1,475
7878,402,0,316,9,3360,1,0,2,1,2755
7879,390,0,1598,9,2676,4,1,0,1,2633
7880,360,1,7560,13,3357,1,0,2,1,1480
7881,322,1,4569,2,3391,0,2,0,0,444
7882,409,0,2056,0,4209,1,0,2,1,1195
7883,390,0,6789,13,2005,1,0,2,1,1075
7884,326,1,4645,13,916,6,2,1,1,1712
7885,293,0,5013,5,2901,3,1,2,0,113
7886,375,0,3614,13,1884,6,2,1,1,1473
7887,322,0,3672,11,4214,0,2,0,0,166
7888,395,0,5354,3,4164,7,1,1,1,3051
7889,361,1,5192,5,2586,3,1,2,0,363
7890,243,0,4599,9,1448,6,2,1,1,1920
7891,322,1,1419,13,4430,0,1,2,3,3285
7892,403,0,2422,4,5044,2,2,0,1,2210
7893,289,0,5426,0,1915,7,1,1,1,1921
7894,306,0,246,3,1199,4,1,0,1,1301
7895,326,0,2901,9,5683,8,1,2,2,3035
7896,322,0,306,5,1567,0,1,2,3,1333
7897,407,0,0,9,986,8,1,2,2,1485
7898,47,1,6688,13,5855,3,1,2,0,720
7899,23,1,7030,4,603,8,1,2,2,363
7900,171,0,2074,5,5384,1,0,2,1,2352
7901,312,1,7338,2,3733,4,1,0,1,2728
7902,322,1,821,13,2091,0,1,2,3,3064
7903,92,0,0,1,1738,5,1,1,1,1235
7904,321,0,1002,1,4788,5,1,1,1,866
7905,196,0,7708,9,5660,8,1,2,2,2570
7906,125,0,5805,13,4915,3,1,2,0,407
7907,171,0,2090,5,5396,5,1,1,1,2666
7908,291,0,446,14,366,2,2,0,1,1031
7909,390,1,6089,6,5141,2,2,0,1,2266
7910,224,1,5576,13,3228,2,2,0,1,1831
7911,379,0,3599,13,2496,4,1,0,1,1858
7912,314,1,7526,3,2311,6,2,1,1,1537
7913,406,1,3372,6,4398,8,1,2,2,2906
7914,407,0,1581,9,976,2,2,0,1,627
7915,352,0,1549,13,1318,5,1,1,1,1853
7916,320,1,0,0,1032,2,2,0,1,1264
7917,321,1,6271,6,1198,1,0,2,1,676
7918,351,0,2157,9,2054,4,1,0,1,1544
7919,383,0,4904,13,2534,4,1,0,1,2168
7920,113,0,0,1,5029,1,0,2,1,1820
7921,322,0,2731,8,4035,0,2,0,0,790
7922,322,1,254,13,729,0,1,2,3,726
7923,322,0,3130,6,3751,0,2,0,0,875
7924,320,0,2855,8,93,6,2,1,1,271
7925,90,0,3673,4,4119,1,0,2,1,2831
7926,343,0,5370,9,3567,4,1,0,1,3390
7927,333,0,0,1,5225,4,1,0,1,2953
7928,402,1,4098,6,2719,8,1,2,2,1172
7929,321,0,6114,9,3882,7,1,1,1,1483
7930,322,0,5373,10,5702,0,1,2,3,3473
7931,32,0,578,5,1175,8,1,2,2,1729
7932,322,0,1693,8,2071,0,2,0,0,602
7933,317,1,4170,14,701,5,1,1,1,519
7934,367,0,4661,6,2016,7,1,1,1,1186
7935,369,1,1227,13,396,5,1,1,1,299
7936,162,0,2951,6,5173,4,1,0,1,2677
7937,280,0,6250,13,4281,7,1,1,1,1799
7938,339,0,6648,4,2522,2,2,0,1,858
7939,22,0,5735,8,1789,7,1,1,1,1724
7940,322,0,2092,8,5349,0,1,2,3,3180
7941,333,1,3004,13,1132,3,1,2,0,44
7942,322,1,1139,6,5571,2,2,0,1,2302
7943,322,0,7679,9,26,0,1,2,3,820
7944,299,1,2116,2,511,2,2,0,1,838
7945,322,0,3749,13,4316,0,2,0,0,175
7946,243,1,2741,3,4445,1,0,2,1,2566
7947,399,0,7618,6,5113,2,2,0,1,1275
7948,284,0,2943,7,2626,7,1,1,1,2087
7949,322,1,7842,2,3758,0,2,0,0,325
7950,193,0,4075,13,1726,8,1,2,2,1498
7951,304,0,6988,4,5926,6,2,1,1,2729
7952,302,0,0,14,5382,8,1,2,2,3063
7953,322,1,932,5,1444,0,2,0,0,267
7954,280,1,3295,5,600,4,1,0,1,1162
7955,396,0,2709,13,3717,4,1,0,1,2242
7956,357,0,4849,0,5655,7,1,1,1,3355
7957,389,0,5644,7,2694,5,1,1,1,795
7958,344,0,1019,7,3004,1,0,2,1,2343
7959,348,0,7300,15,2040,1,0,2,1,1168
7960,411,1,7420,6,928,2,2,0,1,593
7961,370,0,6557,5,5564,8,1,2,2,3283
7962,367,1,4627,0,4446,6,2,1,1,532
7963,243,0,4601,9,1485,2,2,0,1,1577
7964,116,1,1758,6,1110,7,1,1,1,960
7965,254,1,3260,6,3946,2,2,0,1,2230
7966,322,0,5691,9,617,0,1,2,3,1661
7967,52,1,6143,5,4928,6,2,1,1,3403
7968,367,1,6552,6,4223,5,1,1,1,3119
7969,313,0,2057,7,171,3,1,2,0,42
7970,322,0,3603,5,1357,0,1,2,3,1677
7971,339,0,1516,5,1078,4,1,0,1,1073
7972,322,0,0,13,389,0,1,2,3,573
7973,231,0,7711,3,3133,2,2,0,1,1217
7974,328,0,3028,13,4265,2,2,0,1,1452
7975,393,1,0,5,1184,5,1,1,1,811
7976,12,1,5194,1,5196,5,1,1,1,1890
7977,359,1,72,13,244,2,2,0,1,725
7978,354,0,5837,14,4744,1,0,2,1,2365
7979,321,0,1001,1,4740,4,1,0,1,2562
7980,384,1,7349,6,1338,3,1,2,0,155
7981,322,1,259,13,3741,0,1,2,3,3318
7982,405,0,2398,6,2433,1,0,2,1,1612
7983,335,0,1926,14,2954,4,1,0,1,1918
7984,1,0,0,14,2136,5,1,1,1,1054
7985,293,0,5550,8,3101,1,0,2,1,2132
7986,320,0,5996,6,2219,8,1,2,2,1301
7987,322,1,3185,4,330,0,1,2,3,1038
7988,400,1,6111,3,1996,1,0,2,1,1298
7989,334,1,3939,13,5291,8,1,2,2,1167
7990,288,0,2896,14,22,5,1,1,1,670
7991,28,1,6409,0,1359,2,2,0,1,2078
7992,368,0,3136,13,4425,4,1,0,1,1851
7993,392,1,0,15,5104,5,1,1,1,3166
7994,298,0,1628,9,3852,2,2,0,1,2483
7995,325,1,7282,6,5629,8,1,2,2,2665
7996,322,0,4126,9,2697,0,2,0,0,365
7997,84,0,6583,6,387,5,1,1,1,753
7998,322,1,5019,1,2158,0,2,0,0,78
7999,341,1,4294,1,5883,1,0,2,1,2109
8000,137,0,5257,6,3201,5,1,1,1,2820
8001,165,0,944,13,5543,6,2,1,1,2737
8002,373,0,6383,9,5661,2,2,0,1,3014
8003,388,0,3645,13,4513,5,1,1,1,1134
8004,403,1,850,6,5053,7,1,1,1,1855
8005,323,1,4962,5,4571,1,0,2,1,1506
8006,321,0,845,8,1632,2,2,0,1,1684
8007,324,0,6462,15,5832,3,1,2,0,259
8008,108,0,0,6,4916,7,1,1,1,2027
8009,296,0,4635,4,5875,2,2,0,1,2735
8010,342,0,4085,11,5406,7,1,1,1,2487
8011,280,1,3561,0,1059,8,1,2,2,1182
8012,333,0,2376,13,4340,6,2,1,1,2254
8013,205,0,746,4,556,4,1,0,1,760
8014,408,0,94,13,1890,1,0,2,1,1368
8015,349,1,6184,6,264,4,1,0,1,713
8016,322,0,814,3,2276,0,2,0,0,88
8017,294,0,1607,10,1035,2,2,0,1,697
8018,322,1,0,3,1754,0,1,2,3,1455
8019,368,0,4118,4,3907,4,1,0,1,2483
8020,278,0,3562,9,3288,2,2,0,1,1032
8021,222,0,514,8,4231,8,1,2,2,1811
8022,369,1,7374,5,4627,1,0,2,1,3205
8023,322,0,4055,9,4206,0,1,2,3,2711
8024,374,0,964,11,1115,6,2,1,1,1418
8025,322,0,7543,3,535,0,2,0,0,201
8026,341,0,5614,8,3528,7,1,1,1,1712
8027,341,0,4192,4,3296,2,2,0,1,2982
8028,286,0,7387,14,5188,7,1,1,1,1296
8029,203,0,215,13,5563,5,1,1,1,683
8030,322,0,6475,5,4271,0,2,0,0,350
8031,322,0,318,11,2481,0,2,0,0,241
8032,239,0,5909,3,594,2,2,0,1,1019
